serialanon,gorehs,hhcomp1,hhsizex,ndepchild,agehrp4x,agehrp6x,emphrpx,ethhrp2x,sexhrp,nbedsx,accomhh1,lenresb,ftbuyer,tenure4,mortwkx,rentwkx,amthbenx,housbenx,HYEARGRx,hhvulx
18190013562,7,7,1,0,1,2,1,1,2,2,2,3,3,3,-9.00,186.79,0.00,2,21094.68,2
18190013564,7,1,4,1,2,3,1,1,1,3,3,4,2,1,123.46,-9.00,-9.00,-9,62942.40,1
18190013565,6,1,4,2,2,3,1,1,2,2,2,6,1,1,184.62,-9.00,-9.00,-9,50668.80,1
18190013567,10,7,1,0,4,6,3,1,2,3,1,4,2,1,0.00,-9.00,-9.00,-9,40323.50,2
18190013572,10,6,1,0,4,6,3,1,1,2,1,7,1,1,0.00,-9.00,-9.00,-9,16040.00,2
18190013573,2,1,4,2,2,3,6,1,1,3,3,5,3,2,-9.00,96.00,96.00,1,13837.00,1
18190013575,2,1,2,0,4,6,3,1,1,3,1,6,2,1,0.00,-9.00,-9.00,-9,22533.50,2
18190013577,5,1,2,0,3,5,1,1,1,3,1,4,2,1,0.00,-9.00,-9.00,-9,58107.50,2
18190013579,10,1,2,0,3,4,6,1,2,5,1,5,2,1,323.08,-9.00,-9.00,-9,100000.00,2
18190013580,6,6,1,0,3,4,6,1,1,2,3,5,3,3,-9.00,127.23,127.07,1,3813.84,1
18190013582,2,1,2,0,4,6,3,1,1,5,1,8,2,1,0.00,-9.00,-9.00,-9,69168.04,2
18190013585,10,7,1,0,2,3,1,1,2,4,1,4,2,1,0.00,-9.00,-9.00,-9,31587.50,2
18190013587,1,1,4,2,2,2,1,1,2,2,2,5,3,2,-9.00,91.15,0.00,2,44970.05,2
18190013588,4,1,3,0,2,2,1,1,2,2,3,3,3,3,-9.00,115.38,0.00,2,51707.99,2
18190013590,6,7,1,0,4,6,3,2,2,3,3,6,3,2,-9.00,108.00,108.00,1,8918.52,1
18190013592,2,7,1,0,1,1,1,1,2,2,4,1,3,3,-9.00,115.38,0.00,2,18200.00,2
18190013593,5,1,2,0,4,6,3,1,1,5,1,6,2,1,0.00,-9.00,-9.00,-9,81702.50,2
18190013595,9,1,2,0,3,5,1,1,1,2,2,2,3,2,-9.00,115.38,0.00,2,39157.50,2
18190013596,9,1,3,1,2,2,2,1,2,3,1,3,2,1,222.23,-9.00,-9.00,-9,76188.90,2
18190013601,9,1,2,0,3,5,1,1,1,2,4,6,2,1,92.31,-9.00,-9.00,-9,97843.75,2
18190013602,2,1,5,3,1,2,1,1,1,2,4,1,3,2,-9.00,100.00,0.00,2,18309.20,1
18190013603,7,4,2,0,4,6,3,1,1,3,2,8,1,1,0.00,-9.00,-9.00,-9,22540.00,2
18190013604,2,7,1,0,4,6,3,1,2,2,3,7,3,2,-9.00,80.31,80.31,1,8476.00,1
18190013606,8,1,2,0,2,3,1,2,1,3,2,5,2,1,323.90,-9.00,-9.00,-9,55816.19,2
18190013607,6,1,2,0,1,2,1,1,1,3,2,4,2,1,182.31,-9.00,-9.00,-9,68043.75,2
18190013608,10,1,5,3,2,2,6,1,2,3,3,2,3,3,-9.00,180.00,51.70,1,32006.10,1
18190013609,8,6,1,0,2,3,1,2,1,1,4,6,3,2,-9.00,115.38,0.00,2,15080.00,2
18190013610,5,1,2,0,3,5,6,1,1,3,5,5,3,2,-9.00,100.00,100.00,1,15709.00,1
18190013614,10,3,3,2,1,2,4,1,2,2,4,5,3,2,-9.00,73.00,73.00,1,13332.80,1
18190013616,2,3,3,1,3,5,4,1,2,3,3,6,3,2,-9.00,81.00,81.00,1,10048.00,1
18190013619,4,7,1,0,4,6,3,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,18483.00,2
18190013621,2,1,2,0,3,5,6,1,1,3,2,8,1,1,0.00,-9.00,-9.00,-9,14464.00,1
18190013626,4,6,1,0,4,6,3,1,1,1,4,6,3,2,-9.00,50.00,34.40,1,10437.50,1
18190013627,5,3,2,0,3,4,1,1,2,3,2,8,3,2,-9.00,88.76,0.00,2,21840.00,2
18190013629,2,3,2,1,2,2,2,1,2,3,3,4,3,2,-9.00,101.00,101.00,1,8187.00,1
18190013632,7,1,2,0,4,6,3,1,1,2,1,7,2,1,0.00,-9.00,-9.00,-9,13585.00,2
18190013634,5,1,2,0,2,3,1,1,1,3,3,4,1,1,96.92,-9.00,-9.00,-9,46837.50,2
18190013638,2,7,1,0,3,5,6,1,2,1,4,6,3,2,-9.00,69.23,69.23,1,9120.00,1
18190013639,9,3,4,3,2,2,2,1,2,3,2,4,3,2,-9.00,110.00,1.00,1,16661.00,1
18190013642,5,1,2,0,4,6,3,1,1,4,1,7,2,1,0.00,-9.00,-9.00,-9,51221.50,2
18190013643,5,1,3,1,2,3,1,1,1,2,2,2,3,3,-9.00,104.50,0.00,2,33316.40,2
18190013646,5,1,5,3,2,3,1,1,1,4,1,4,1,1,184.62,27.00,0.00,2,57366.20,2
18190013647,8,1,2,0,4,6,3,2,2,3,3,8,1,1,0.00,-9.00,-9.00,-9,30791.00,2
18190013649,9,1,4,2,2,2,1,1,1,4,2,2,2,1,219.23,-9.00,-9.00,-9,62760.00,2
18190013650,7,1,2,0,3,5,1,2,2,2,3,2,3,2,-9.00,97.00,0.00,2,19674.75,2
18190013652,4,1,4,2,3,4,1,1,1,4,1,4,2,1,116.54,-9.00,-9.00,-9,100000.00,2
18190013653,6,1,4,2,2,2,1,2,1,2,4,3,3,3,-9.00,140.77,0.00,2,23907.55,2
18190013654,8,1,4,1,2,3,1,1,1,2,4,6,1,1,207.69,-9.00,-9.00,-9,64456.40,2
18190013655,7,1,3,1,3,4,2,1,2,3,2,6,2,1,69.23,-9.00,-9.00,-9,58021.40,2
18190013656,6,4,2,0,3,5,6,2,1,2,3,5,3,2,-9.00,80.00,40.00,1,15037.62,1
18190013657,8,1,2,0,3,4,6,1,1,4,3,3,2,1,0.00,-9.00,-9.00,-9,100000.00,2
18190013659,9,1,4,1,2,3,1,1,2,2,3,6,3,2,-9.00,150.00,0.00,2,52806.85,2
18190013663,1,1,4,2,3,4,1,1,1,3,2,6,2,1,115.38,-9.00,-9.00,-9,83055.00,2
18190013664,10,1,4,2,3,4,1,1,1,5,1,5,2,1,34.62,-9.00,-9.00,-9,53213.28,2
18190013665,1,3,4,3,2,3,1,1,2,3,2,2,3,2,-9.00,75.00,0.00,2,32869.20,2
18190013667,7,1,3,0,3,5,1,1,1,2,2,5,3,2,-9.00,98.08,0.00,2,81783.75,2
18190013668,1,7,1,0,4,6,3,1,2,1,4,5,3,2,-9.00,69.00,38.68,1,11820.00,1
18190013671,9,1,4,1,3,4,1,1,1,5,1,5,2,1,288.46,-9.00,-9.00,-9,100000.00,2
18190013672,10,1,2,0,4,6,3,1,2,5,1,7,2,1,0.00,-9.00,-9.00,-9,36405.00,2
18190013673,6,4,5,0,3,4,6,1,1,3,2,6,3,2,-9.00,100.00,100.00,1,57331.00,1
18190013676,7,7,1,0,4,6,3,1,2,3,1,8,3,2,-9.00,110.00,0.00,2,11820.00,2
18190013677,4,6,1,0,3,5,6,1,1,1,4,2,3,2,-9.00,63.00,63.00,1,6500.00,1
18190013678,6,7,1,0,3,5,6,1,2,2,2,5,3,2,-9.00,75.69,64.62,1,21580.00,1
18190013683,1,7,1,0,4,6,3,1,2,2,3,1,3,2,-9.00,75.00,0.00,2,12583.00,1
18190013686,1,7,1,0,4,6,3,1,2,2,2,6,3,2,-9.00,46.15,0.00,2,13208.00,2
18190013687,5,2,3,1,3,5,6,1,1,4,2,6,3,2,-9.00,89.00,89.00,1,24635.40,1
18190013690,4,1,4,2,2,3,1,1,1,4,3,4,2,1,126.92,-9.00,-9.00,-9,57363.80,2
18190013691,8,1,3,0,4,6,2,1,1,4,2,7,2,1,0.00,-9.00,-9.00,-9,100000.00,2
18190013692,9,3,3,2,2,3,1,1,2,4,1,6,2,1,86.08,-9.00,-9.00,-9,43428.80,2
18190013694,6,1,4,2,3,4,1,1,1,3,2,6,1,1,0.00,-9.00,-9.00,-9,47883.80,2
18190013695,5,7,1,0,4,6,3,1,2,1,4,3,3,3,-9.00,149.22,0.00,2,15511.00,2
18190013697,2,1,3,1,3,4,2,1,1,2,3,7,3,2,-9.00,77.88,1.00,1,38806.78,1
18190013699,6,7,1,0,2,3,2,1,2,1,3,4,3,3,-9.00,115.38,0.00,2,11978.75,2
18190013701,6,4,6,4,3,5,1,1,1,4,2,7,2,1,84.09,-9.00,-9.00,-9,43420.00,2
18190013702,5,3,2,1,2,3,1,1,2,4,1,6,2,1,135.23,-9.00,-9.00,-9,49436.40,2
18190013703,9,1,5,3,3,5,4,1,1,3,3,4,3,2,-9.00,125.38,25.00,1,17316.20,1
18190013705,4,5,3,0,1,1,5,2,2,4,3,1,3,3,-9.00,207.69,0.00,2,41165.00,2
18190013707,9,4,4,0,2,3,2,1,1,1,3,1,3,3,-9.00,132.69,0.00,2,34449.00,2
18190013709,5,1,3,0,3,5,1,1,1,3,2,4,2,1,0.02,63.92,0.00,2,26296.40,2
18190013712,9,1,2,0,3,5,1,1,1,3,1,7,2,1,72.30,-9.00,-9.00,-9,39842.50,2
18190013714,6,1,2,0,1,2,1,1,1,2,2,2,3,2,-9.00,92.31,0.00,2,37884.40,2
18190013717,5,2,2,0,3,5,1,1,1,2,3,5,3,3,-9.00,107.31,0.00,2,34840.00,2
18190013720,9,7,1,0,4,6,3,1,2,2,1,5,3,2,-9.00,93.92,0.00,2,19787.33,1
18190013722,7,1,2,0,2,3,1,2,2,1,4,5,3,3,-9.00,114.23,0.00,2,44315.00,2
18190013723,6,4,4,0,3,4,1,2,1,3,3,7,2,1,0.00,-9.00,-9.00,-9,47025.00,2
18190013725,8,1,2,0,4,6,3,1,1,3,3,8,1,1,0.00,-9.00,-9.00,-9,25305.00,2
18190013726,2,1,3,0,3,5,1,1,2,3,3,8,1,1,0.00,-9.00,-9.00,-9,63945.00,2
18190013728,4,1,3,0,3,5,1,1,2,2,2,7,3,2,-9.00,80.77,0.00,2,57105.10,2
18190013730,4,1,3,0,3,5,1,1,1,3,1,7,2,1,0.00,-9.00,-9.00,-9,77387.50,2
18190013732,7,3,3,1,3,5,6,1,2,3,3,8,1,1,0.00,-9.00,-9.00,-9,33716.40,2
18190013734,2,1,5,3,2,3,1,1,1,4,2,5,2,1,115.38,-9.00,-9.00,-9,38360.20,2
18190013735,4,1,2,0,4,6,3,1,1,3,1,8,1,1,0.00,-9.00,-9.00,-9,23140.00,2
18190013737,5,7,1,0,4,6,3,1,2,1,4,6,3,2,-9.00,160.00,78.00,1,18495.17,1
18190013739,7,1,5,0,3,4,1,1,2,2,3,8,1,1,161.54,-9.00,-9.00,-9,77076.40,2
18190013741,5,6,1,0,4,6,3,1,1,3,2,8,2,1,0.00,-9.00,-9.00,-9,15916.50,2
18190013742,8,7,1,0,2,3,1,2,2,2,3,2,3,2,-9.00,107.00,0.00,2,21294.55,2
18190013745,2,1,2,0,3,5,2,1,2,3,2,7,2,1,60.25,-9.00,-9.00,-9,45516.23,2
18190013749,1,6,1,0,4,6,3,1,1,1,4,6,3,2,-9.00,85.00,0.00,2,24232.00,1
18190013751,2,7,1,0,4,6,2,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,18577.00,2
18190013752,6,1,3,0,3,4,1,1,1,3,1,6,2,1,170.31,-9.00,-9.00,-9,73927.40,2
18190013753,7,1,4,2,2,3,1,1,1,4,2,6,1,1,132.46,-9.00,-9.00,-9,71476.30,2
18190013755,10,1,2,0,1,1,1,1,1,3,2,1,3,3,-9.00,183.46,0.00,2,36486.65,2
18190013757,5,1,4,2,2,3,1,2,2,3,2,6,1,1,138.46,-9.00,-9.00,-9,50563.80,2
18190013761,7,7,1,0,3,5,6,1,2,2,5,2,3,3,-9.00,173.08,126.92,1,11414.16,1
18190013766,2,3,3,2,1,2,1,1,2,2,2,6,3,2,-9.00,78.08,0.00,2,22175.00,2
18190013770,6,1,2,0,4,6,3,1,1,2,4,8,1,1,0.00,-9.00,-9.00,-9,21972.50,1
18190013771,10,1,6,4,2,3,1,1,1,3,2,1,3,2,-9.00,100.00,75.00,1,42122.60,1
18190013773,7,2,5,0,4,6,3,1,1,3,2,8,3,2,-9.00,100.00,0.00,2,38980.00,2
18190013777,5,3,3,2,2,3,6,1,2,3,3,5,3,2,-9.00,109.00,109.00,1,11666.00,1
18190013780,9,1,2,0,3,5,1,1,1,4,3,8,1,1,0.00,-9.00,-9.00,-9,56547.50,2
18190013784,7,1,2,0,4,6,3,1,1,4,2,8,1,1,0.00,-9.00,-9.00,-9,18717.50,2
18190013785,2,6,1,0,4,6,3,1,1,1,4,5,3,2,-9.00,160.00,160.00,1,8526.25,1
18190013787,2,1,2,0,1,2,2,1,2,2,5,5,3,3,-9.00,98.08,0.00,2,29195.00,2
18190013791,8,1,2,0,3,5,1,1,1,2,3,7,1,1,63.69,-9.00,-9.00,-9,30523.00,2
18190013792,4,1,2,0,4,6,3,1,1,3,3,8,1,1,0.00,-9.00,-9.00,-9,28162.50,2
18190013794,1,4,2,0,1,1,5,1,1,2,2,2,3,3,-9.00,75.00,0.00,2,13520.00,2
18190013799,4,1,4,1,3,5,1,1,1,5,2,7,1,1,0.00,-9.00,-9.00,-9,38413.90,2
18190013801,7,7,1,0,3,4,1,1,2,3,3,6,2,1,151.05,-9.00,-9.00,-9,30885.77,2
18190013805,5,7,1,0,4,6,3,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,11630.00,1
18190013808,7,1,3,1,3,4,1,1,1,3,1,5,3,3,-9.00,173.08,0.00,2,59262.17,2
18190013809,10,1,4,2,3,4,1,1,1,3,3,5,2,1,122.51,-9.00,-9.00,-9,66788.80,2
18190013810,2,1,4,0,3,4,1,1,1,3,3,6,3,2,-9.00,80.95,0.00,2,39724.00,2
18190013812,8,7,1,0,4,6,3,1,2,1,5,8,3,2,-9.00,139.85,0.00,2,8476.00,1
18190013813,2,7,1,0,4,6,3,1,2,2,4,7,3,2,-9.00,80.00,80.00,1,15040.00,1
18190013814,1,1,2,0,4,6,3,1,1,4,1,7,2,1,0.00,-9.00,-9.00,-9,30027.50,2
18190013815,9,1,3,1,1,2,1,1,1,4,1,2,2,1,415.38,-9.00,-9.00,-9,57587.15,2
18190013817,7,1,5,3,2,3,2,1,2,3,2,5,1,1,94.62,-9.00,-9.00,-9,30802.20,2
18190013822,2,5,2,0,1,1,1,1,2,3,4,1,3,3,-9.00,196.15,0.00,2,44526.00,2
18190013825,5,3,2,0,3,4,1,2,2,3,2,6,2,1,38.31,-9.00,-9.00,-9,34552.00,2
18190013827,5,1,2,0,4,6,3,1,2,5,1,8,2,1,0.00,-9.00,-9.00,-9,38688.00,2
18190013829,7,5,3,0,2,2,1,2,2,3,4,2,3,3,-9.00,300.00,0.00,2,73075.00,2
18190013840,9,3,4,3,3,4,2,1,2,3,2,6,3,2,-9.00,94.62,13.85,1,26733.20,1
18190013841,7,1,4,2,2,2,1,2,1,2,2,1,3,3,-9.00,276.92,256.81,1,17908.80,1
18190013846,9,1,5,2,2,3,1,1,1,3,3,1,3,2,-9.00,155.00,0.00,2,34756.80,2
18190013850,8,7,1,0,2,3,6,1,2,1,4,1,3,2,-9.00,101.00,90.00,1,14144.00,1
18190013852,8,1,2,0,2,3,1,1,1,2,4,1,3,3,-9.00,499.85,0.00,2,83375.00,2
18190013854,9,1,2,0,1,2,1,1,1,3,2,4,1,1,276.92,-9.00,-9.00,-9,71137.50,2
18190013857,8,1,4,2,3,4,1,1,1,3,3,6,1,1,206.31,-9.00,-9.00,-9,100000.00,2
18190013858,10,6,1,0,4,6,3,1,1,1,3,3,3,2,-9.00,78.00,78.00,1,8476.00,1
18190013862,2,7,1,0,3,4,6,1,2,3,2,7,1,1,0.00,-9.00,-9.00,-9,17908.00,1
18190013865,5,7,1,0,4,6,3,1,2,3,3,8,3,2,-9.00,86.00,86.00,1,8476.00,1
18190013866,5,1,2,0,3,4,1,1,1,3,2,6,2,1,124.62,-9.00,-9.00,-9,43626.25,2
18190013867,10,1,2,0,1,1,1,1,1,3,1,2,1,1,150.00,-9.00,-9.00,-9,39260.00,2
18190013869,1,7,1,0,3,5,6,1,2,1,4,5,3,2,-9.00,80.00,80.00,1,12116.00,1
18190013870,6,1,4,2,2,3,1,2,1,5,1,2,2,1,357.82,-9.00,-9.00,-9,72014.90,2
18190013875,10,6,1,0,2,3,6,1,1,1,4,3,3,2,-9.00,95.00,95.00,1,10075.00,1
18190013876,6,7,1,0,4,6,3,1,2,1,3,3,3,2,-9.00,69.00,0.00,2,9491.43,2
18190013877,10,1,6,4,2,3,1,1,1,3,3,5,3,2,-9.00,105.40,0.00,2,37601.60,1
18190013878,4,1,4,2,3,4,1,1,1,4,3,6,2,1,0.00,-9.00,-9.00,-9,55463.90,2
18190013883,9,3,4,2,2,3,1,1,2,3,3,6,3,2,-9.00,126.92,0.00,2,23589.60,1
18190013887,6,7,1,0,4,6,3,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,8476.00,1
18190013888,4,3,2,0,4,6,6,1,2,3,3,6,3,2,-9.00,80.00,80.00,1,16276.00,1
18190013890,2,1,3,1,1,2,1,1,1,2,3,3,3,2,-9.00,85.62,85.62,1,27516.84,1
18190013891,9,7,1,0,4,6,3,1,2,2,4,4,3,2,-9.00,0.00,0.00,2,30532.50,2
18190013892,6,1,4,1,3,4,1,1,1,3,3,6,2,1,69.23,-9.00,-9.00,-9,77448.90,2
18190013893,5,7,1,0,3,5,6,1,2,2,4,1,2,1,0.00,-9.00,-9.00,-9,6793.84,1
18190013895,8,1,4,2,3,4,1,1,1,5,3,6,2,1,0.00,-9.00,-9.00,-9,100000.00,2
18190013896,8,1,3,0,4,6,3,2,2,3,3,8,1,1,0.00,-9.00,-9.00,-9,32236.00,2
18190013899,10,5,3,1,2,2,1,1,2,2,3,1,3,2,-9.00,89.00,0.00,2,48656.40,2
18190013902,10,1,2,0,4,6,3,1,1,4,3,8,2,1,0.00,-9.00,-9.00,-9,46321.15,2
18190013903,2,7,1,0,2,2,1,2,2,1,4,2,3,2,-9.00,74.54,0.00,2,14040.00,2
18190013906,8,1,2,0,1,1,1,1,2,2,4,1,3,3,-9.00,323.08,0.00,2,69750.00,2
18190013907,9,5,2,0,3,4,1,1,2,2,2,6,3,2,-9.00,134.77,0.00,2,40820.00,2
18190013909,6,5,6,2,3,4,6,1,2,3,2,6,3,2,-9.00,110.95,0.00,2,37879.00,1
18190013910,6,1,2,0,3,4,1,1,2,2,1,4,2,1,0.00,-9.00,-9.00,-9,64115.00,2
18190013917,9,6,1,0,4,6,3,1,1,1,4,5,3,3,-9.00,108.46,0.00,2,11678.16,2
18190013918,5,6,1,0,3,4,4,1,1,2,3,5,3,3,-9.00,79.92,69.92,1,3801.00,1
18190013920,2,1,3,1,3,4,1,1,1,3,1,6,2,1,143.13,-9.00,-9.00,-9,48100.00,2
18190013925,1,1,3,1,3,4,2,1,2,4,2,6,2,1,0.00,-9.00,-9.00,-9,31038.90,2
18190013926,6,7,1,0,4,6,3,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,8476.00,1
18190013927,2,1,5,2,2,3,1,1,2,4,2,5,2,1,169.38,-9.00,-9.00,-9,76967.05,2
18190013931,4,5,2,0,4,6,3,1,2,3,3,8,3,2,-9.00,78.00,0.00,2,8528.00,2
18190013935,9,1,7,3,3,4,2,1,2,4,2,5,3,2,-9.00,189.00,134.00,1,24393.20,1
18190013937,8,1,2,0,4,6,3,1,1,3,1,1,2,1,0.00,-9.00,-9.00,-9,100000.00,2
18190013941,9,1,2,0,4,6,2,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,55656.46,2
18190013946,10,6,1,0,4,6,3,1,1,3,3,8,1,1,0.00,-9.00,-9.00,-9,13208.00,2
18190013947,8,1,3,0,4,6,3,1,2,2,4,4,1,1,0.00,-9.00,-9.00,-9,50679.50,2
18190013951,9,5,2,0,4,6,2,1,2,2,4,4,1,1,0.00,-9.00,-9.00,-9,21840.00,2
18190013953,9,7,1,0,3,5,6,1,2,1,4,5,3,2,-9.00,79.00,79.00,1,14170.00,1
18190013955,9,1,2,0,4,6,1,1,1,3,1,5,2,1,0.00,-9.00,-9.00,-9,67263.03,2
18190013956,10,1,4,1,3,5,6,1,1,3,3,5,3,2,-9.00,101.54,101.54,1,40652.00,1
18190013957,9,6,1,0,3,4,1,1,1,1,4,1,3,2,-9.00,73.00,0.00,2,14115.00,2
18190013960,6,1,2,0,4,6,6,1,1,1,2,4,2,1,0.00,-9.00,-9.00,-9,23622.75,2
18190013961,7,7,1,0,2,2,1,1,2,2,2,5,1,1,73.85,-9.00,-9.00,-9,23037.50,2
18190013964,9,6,1,0,4,6,3,1,1,1,5,2,3,3,-9.00,0.00,0.00,2,9600.00,2
18190013968,7,6,1,0,1,2,1,1,1,2,3,4,1,1,173.08,-9.00,-9.00,-9,57875.00,2
18190013970,2,1,3,1,3,5,2,1,1,3,1,6,2,1,0.00,-9.00,-9.00,-9,50018.90,2
18190013974,4,1,4,2,2,3,1,1,1,3,2,3,2,1,272.31,-9.00,-9.00,-9,77380.00,2
18190013975,8,1,4,1,3,5,1,1,1,4,3,7,2,1,0.00,-9.00,-9.00,-9,100000.00,2
18190013977,9,1,5,3,3,4,1,2,1,3,3,4,3,3,-9.00,170.03,0.00,2,41048.80,2
18190013978,10,1,2,0,4,6,3,1,2,2,3,8,1,1,59.08,-9.00,-9.00,-9,39913.00,1
18190013982,4,3,2,0,3,4,6,1,2,3,3,5,3,2,-9.00,86.54,0.00,2,29673.00,1
18190013984,2,6,1,0,4,6,6,2,1,1,4,2,3,2,-9.00,189.30,159.00,1,8528.00,1
18190013987,9,1,3,1,3,5,1,1,1,5,1,3,2,1,138.46,-9.00,-9.00,-9,100000.00,2
18190013991,6,1,2,0,3,5,3,1,2,3,1,7,1,1,0.00,-9.00,-9.00,-9,23140.00,2
18190013992,8,1,2,0,4,6,3,1,1,5,3,8,2,1,0.00,-9.00,-9.00,-9,40057.50,2
18190013993,7,1,2,0,4,6,3,1,1,4,1,5,2,1,0.00,-9.00,-9.00,-9,30760.00,2
18190013994,7,1,3,0,3,4,6,1,2,2,3,5,3,2,-9.00,97.00,97.00,1,12472.00,1
18190013997,7,1,3,1,3,4,1,1,1,3,2,1,3,3,-9.00,53.31,0.00,2,58656.75,2
18190013999,7,7,1,0,2,2,1,1,2,2,4,5,3,3,-9.00,161.54,0.00,2,24700.00,2
18190014000,4,6,1,0,3,5,1,1,1,3,3,8,3,2,-9.00,87.69,0.00,2,27457.50,1
18190014001,9,3,2,1,3,4,2,1,2,3,2,1,3,3,-9.00,294.23,0.00,2,17196.40,2
18190014003,8,6,1,0,2,3,1,1,1,1,4,2,3,3,-9.00,386.54,0.00,2,47187.50,2
18190014004,8,6,1,0,4,6,3,2,1,1,4,2,3,3,-9.00,129.23,129.23,1,11820.00,1
18190014005,5,1,4,1,3,4,1,1,1,5,1,4,2,1,221.54,-9.00,-9.00,-9,87090.95,2
18190014006,8,6,1,0,3,4,1,1,1,2,5,5,3,2,-9.00,132.92,0.00,2,22100.00,2
18190014007,4,3,2,1,1,1,6,1,2,2,2,1,3,2,-9.00,71.77,71.77,1,8187.00,1
18190014008,4,7,1,0,4,6,3,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,10379.00,2
18190014009,4,1,2,0,3,5,1,1,1,4,3,6,3,2,-9.00,102.00,0.00,2,44200.00,2
18190014010,4,4,2,0,1,1,1,1,1,2,4,3,3,3,-9.00,196.15,0.00,2,25075.00,2
18190014011,9,1,4,2,3,4,1,2,2,3,3,6,3,3,-9.00,276.92,0.00,2,40528.80,2
18190014014,9,1,2,0,2,2,1,1,1,2,2,4,2,1,126.92,-9.00,-9.00,-9,91832.50,2
18190014015,9,1,3,0,3,5,2,1,1,3,3,8,1,1,15.94,60.00,0.00,2,55803.69,2
18190014020,6,7,1,0,2,3,1,1,2,4,1,4,2,1,173.08,-9.00,-9.00,-9,74260.00,2
18190014021,7,7,1,0,4,6,3,1,2,3,3,7,2,1,0.00,-9.00,-9.00,-9,19195.50,2
18190014026,9,6,1,0,3,5,3,1,1,1,4,5,3,2,-9.00,119.00,0.00,2,5676.32,1
18190014029,8,6,1,0,3,4,1,1,1,3,3,7,1,1,0.00,-9.00,-9.00,-9,13000.00,2
18190014032,4,5,2,0,1,2,1,1,2,3,2,6,1,1,0.00,-9.00,-9.00,-9,23920.00,2
18190014033,2,1,2,0,4,6,3,1,1,2,1,6,1,1,0.00,-9.00,-9.00,-9,19767.50,2
18190014034,7,6,1,0,4,6,3,1,1,3,2,8,2,1,0.00,-9.00,-9.00,-9,21735.50,2
18190014035,9,1,2,0,1,1,1,1,2,1,4,1,3,3,-9.00,201.92,0.00,2,43964.00,1
18190014036,1,1,2,0,3,4,6,1,1,1,4,6,3,2,-9.00,76.00,76.00,1,12272.00,1
18190014038,5,1,2,0,2,3,1,1,2,1,2,6,1,1,623.08,-9.00,-9.00,-9,78520.00,2
18190014041,7,1,2,0,1,2,1,1,1,2,4,4,1,1,139.85,-9.00,-9.00,-9,69012.50,2
18190014045,4,1,7,4,2,3,6,1,2,3,3,5,3,2,-9.00,72.00,72.00,1,20795.00,1
18190014048,7,1,2,0,3,5,2,1,1,4,3,8,2,1,0.00,-9.00,-9.00,-9,44152.50,2
18190014051,9,1,2,0,3,5,1,1,1,3,1,7,2,1,0.00,-9.00,-9.00,-9,68660.00,2
18190014052,4,6,1,0,4,6,3,1,1,2,4,8,3,2,-9.00,88.00,0.00,2,9290.00,2
18190014057,9,1,4,2,2,2,1,1,1,3,3,4,2,1,133.85,-9.00,-9.00,-9,59201.30,2
18190014058,10,1,2,0,4,6,3,1,1,3,2,5,2,1,0.00,-9.00,-9.00,-9,23323.00,2
18190014060,4,6,1,0,4,6,3,1,1,2,3,6,3,2,-9.00,74.00,0.00,2,15402.00,2
18190014061,1,1,3,1,2,3,2,1,1,2,2,5,3,2,-9.00,77.00,35.00,1,14251.15,1
18190014063,8,1,2,0,3,4,1,1,1,3,2,5,2,1,288.46,-9.00,-9.00,-9,78925.00,2
18190014065,4,3,2,1,1,2,2,1,2,2,4,4,3,2,-9.00,74.00,0.00,2,19796.40,1
18190014071,4,1,2,0,1,2,1,1,1,2,3,3,3,3,-9.00,80.77,0.00,2,27375.00,2
18190014072,1,6,1,0,4,6,3,1,1,3,2,8,3,2,-9.00,90.00,90.00,1,18478.00,1
18190014075,10,1,2,0,4,6,2,1,1,4,1,8,2,1,0.00,-9.00,-9.00,-9,45009.50,2
18190014077,2,1,2,0,3,4,2,1,2,2,1,5,2,1,0.00,-9.00,-9.00,-9,42066.73,2
18190014080,5,1,3,1,2,2,1,2,2,3,1,5,1,1,123.69,-9.00,-9.00,-9,36251.40,2
18190014082,9,3,4,0,3,4,6,1,2,4,2,6,3,2,-9.00,139.85,79.85,1,27420.00,1
18190014086,9,1,2,0,2,3,1,2,1,2,3,1,3,3,-9.00,248.08,0.00,2,32500.00,2
18190014090,1,6,1,0,1,1,5,1,1,1,6,2,3,3,-9.00,80.00,0.00,2,5315.00,2
18190014092,7,1,5,3,2,3,2,1,2,4,1,5,3,3,-9.00,180.00,0.00,2,28155.80,1
18190014095,4,1,4,2,2,3,1,2,1,3,2,3,3,3,-9.00,132.69,0.00,2,59176.30,2
18190014098,6,1,2,0,4,6,3,1,1,2,2,8,1,1,0.00,-9.00,-9.00,-9,23140.00,2
18190014100,10,7,1,0,4,6,3,1,2,2,4,3,2,1,0.00,-9.00,-9.00,-9,22184.50,2
18190014101,9,3,3,0,3,5,4,1,2,5,2,8,2,1,0.00,-9.00,-9.00,-9,33580.00,2
